0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.194644629955291748e-02,-5.439934879541397095e-02,3.072144277393817902e-02,-2.722846809774637222e-03,3.700147941708564758e-02,-1.618063822388648987e-02,-3.097001276910305023e-02,2.329798415303230286e-02,-2.186239138245582581e-02,-5.063413828611373901e-02
